,Dataset,Column,Algorithm,Comparisons,Runs,Inversions,Deletions,Dis,deletions_val_dist1,runs_val_dist1,deletions_comp_dist1,runs_comp_dist1,deletions_val_dist2,runs_val_dist2,deletions_comp_dist2,runs_comp_dist2,deletions_val_dist3,runs_val_dist3,deletions_comp_dist3,runs_comp_dist3,deletions_val_dist4,runs_val_dist4,deletions_comp_dist4,runs_comp_dist4,deletions_val_dist5,runs_val_dist5,deletions_comp_dist5,runs_comp_dist5,deletions_val_dist6,runs_val_dist6,deletions_comp_dist6,runs_comp_dist6,deletions_val_dist7,runs_val_dist7,deletions_comp_dist7,runs_comp_dist7,deletions_val_dist8,runs_val_dist8,deletions_comp_dist8,runs_comp_dist8,deletions_val_dist9,runs_val_dist9,deletions_comp_dist9,runs_comp_dist9,deletions_val_dist10,runs_val_dist10,deletions_comp_dist10,runs_comp_dist10,deletions_val_dist11,runs_val_dist11,deletions_comp_dist11,runs_comp_dist11,deletions_val_dist12,runs_val_dist12,deletions_comp_dist12,runs_comp_dist12,deletions_val_dist13,runs_val_dist13,deletions_comp_dist13,runs_comp_dist13,deletions_val_dist14,runs_val_dist14,deletions_comp_dist14,runs_comp_dist14,deletions_val_dist15,runs_val_dist15,deletions_comp_dist15,runs_comp_dist15,deletions_val_dist16,runs_val_dist16,deletions_comp_dist16,runs_comp_dist16,deletions_val_dist17,runs_val_dist17,deletions_comp_dist17,runs_comp_dist17,deletions_val_dist18,runs_val_dist18,deletions_comp_dist18,runs_comp_dist18,deletions_val_dist19,runs_val_dist19,deletions_comp_dist19,runs_comp_dist19,deletions_val_dist20,runs_val_dist20,deletions_comp_dist20,runs_comp_dist20,introsort,insertion_sort,merge_sort,timsort,heap_sort,quick_sort,selection_sort
1349,TikTok_songs_2020,energy,quick_sort,1520,101,10361,176,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,8,4,3,3,9,5,4,4,12,6,5,4,15,7,5,4,16,8,6,5,20,9,6,5,21,10,6,5,22,11,7,6,26,12,8,7,30,13,9,7,34,14,10,8,38,15,11,8,42,16,11,8,43,17,12,9,47,18,13,10,51,19,1658,10560,1544,1970,1632,1520,19900
1350,TikTok_songs_2020,loudness,quick_sort,1500,105,10275,176,198,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,8,4,3,3,9,5,4,4,12,6,4,4,13,7,4,4,14,8,5,5,18,9,6,6,22,10,7,7,25,11,8,7,29,12,9,8,33,13,10,8,36,14,11,9,40,15,11,9,41,16,11,9,42,17,11,9,43,18,12,10,47,19,1698,10474,1544,1959,1657,1500,19900
1351,TikTok_songs_2020,mode,timsort,1394,43,4985,87,196,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,1,9,5,3,1,12,6,3,1,13,7,4,2,16,8,4,2,17,9,4,2,18,10,4,2,19,11,4,2,20,12,4,2,21,13,5,3,25,14,5,3,26,15,5,3,27,16,5,3,28,17,5,3,29,18,5,3,30,19,10148,5184,1544,1394,523,10330,19900
1352,TikTok_songs_2020,key,merge_sort,1544,96,9706,177,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,3,3,7,4,3,3,8,5,4,4,11,6,5,5,14,7,6,5,17,8,7,6,20,9,7,6,21,10,8,7,24,11,9,8,27,12,10,8,30,13,11,8,34,14,12,9,37,15,12,9,38,16,13,10,41,17,14,10,45,18,15,11,49,19,1830,9905,1544,1917,1360,2600,19900
1353,TikTok_songs_2020,speechiness,quick_sort,1437,100,9644,177,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,3,3,7,4,4,3,10,5,5,4,12,6,5,4,13,7,6,5,16,8,7,5,19,9,7,5,20,10,7,5,21,11,8,6,25,12,8,6,26,13,9,7,30,14,10,7,34,15,11,8,38,16,12,9,42,17,13,9,46,18,13,9,47,19,1604,9843,1544,2009,1669,1437,19900
1354,TikTok_songs_2020,acousticness,quick_sort,1362,100,10002,175,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,6,3,3,3,9,4,4,4,12,5,5,5,15,6,5,5,16,7,6,6,19,8,7,6,22,9,8,7,25,10,9,8,28,11,10,8,31,12,11,9,34,13,11,9,35,14,11,9,36,15,12,10,39,16,13,10,42,17,13,10,43,18,14,11,47,19,1443,10201,1544,1978,1624,1362,19900
1355,TikTok_songs_2020,instrumentalness,merge_sort,1544,73,7584,182,198,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,3,2,8,4,4,3,10,5,5,3,12,6,6,3,14,7,7,3,17,8,7,3,18,9,8,4,21,10,8,4,22,11,9,5,25,12,9,5,26,13,9,5,27,14,10,6,30,15,11,6,34,16,12,7,37,17,13,7,40,18,14,7,44,19,6306,7783,1544,1646,780,6358,19900
1356,TikTok_songs_2020,liveness,quick_sort,1459,99,10132,177,198,0,0,0,0,0,0,1,1,1,1,4,2,1,1,5,3,1,1,6,4,1,1,7,5,2,2,10,6,3,2,14,7,4,3,17,8,5,3,21,9,6,3,24,10,6,3,25,11,7,4,29,12,8,5,33,13,9,5,37,14,10,6,41,15,10,6,42,16,11,7,46,17,12,8,50,18,13,9,54,19,1547,10331,1544,1982,1645,1459,19900
1357,TikTok_songs_2020,valence,quick_sort,1440,108,9730,177,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,2,2,6,4,2,2,7,5,3,3,10,6,4,3,13,7,5,3,17,8,6,4,21,9,7,5,25,10,8,6,29,11,9,7,32,12,9,7,33,13,9,7,34,14,10,8,38,15,10,8,39,16,11,9,43,17,12,9,47,18,12,9,48,19,1596,9929,1544,2013,1636,1440,19900
1358,TikTok_songs_2020,tempo,merge_sort,1544,94,10088,177,198,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,1,1,7,5,2,1,11,6,3,2,15,7,4,3,18,8,4,3,19,9,4,3,20,10,4,3,21,11,5,4,26,12,5,4,27,13,6,5,32,14,7,6,36,15,8,6,41,16,9,7,45,17,10,7,49,18,11,8,53,19,1698,10287,1544,1964,1646,1602,19900
1359,TikTok_songs_2020,time_signature,timsort,922,8,786,129,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,18278,985,1544,922,155,18379,19900
1360,TikTok_songs_2020,duration_ms,merge_sort,1544,100,9650,172,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,2,2,6,4,3,3,9,5,4,3,12,6,5,3,15,7,5,3,16,8,5,3,17,9,6,4,20,10,7,5,23,11,8,6,26,12,9,6,29,13,9,6,30,14,10,7,34,15,11,7,38,16,12,8,42,17,13,8,46,18,14,9,50,19,1752,9849,1544,2001,1635,1632,19900
1361,Stunting_Dataset,Age,merge_sort,1544,97,10134,181,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,2,2,6,4,2,2,7,5,3,3,11,6,4,4,15,7,4,4,16,8,4,4,17,9,5,5,21,10,6,6,25,11,7,6,29,12,8,7,33,13,8,7,34,14,9,8,38,15,10,9,42,16,11,10,46,17,12,10,50,18,13,10,54,19,1871,10333,1544,1909,1507,2432,19900
1362,Stunting_Dataset,Birth Weight,merge_sort,1544,82,8026,177,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,3,3,7,4,4,3,10,5,4,3,11,6,4,3,12,7,5,4,15,8,6,4,18,9,7,4,21,10,8,5,24,11,8,5,25,12,9,6,28,13,10,6,32,14,10,6,33,15,10,6,34,16,10,6,35,17,11,7,39,18,12,7,43,19,4072,8225,1544,1707,1207,4591,19900
1363,Stunting_Dataset,Birth Length,timsort,1194,32,3041,156,188,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,1,1,12,9,2,1,16,10,2,1,17,11,3,2,21,12,3,2,22,13,4,3,26,14,5,3,30,15,6,3,34,16,6,3,35,17,6,3,36,18,7,4,40,19,13189,3240,1544,1194,359,13386,19900
1364,Stunting_Dataset,Body Weight,merge_sort,1544,90,9783,183,199,0,0,0,0,0,0,1,1,1,1,3,2,1,1,4,3,2,2,7,4,3,2,10,5,3,2,11,6,3,2,12,7,4,3,16,8,5,4,20,9,6,5,24,10,7,6,27,11,7,6,28,12,8,7,32,13,9,7,36,14,10,8,39,15,11,8,43,16,12,9,46,17,12,9,47,18,13,10,51,19,1932,9982,1544,1988,1443,2669,19900
1365,Stunting_Dataset,Body Length,merge_sort,1544,91,8598,180,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,5,3,3,2,7,4,3,2,8,5,3,2,9,6,4,3,12,7,5,3,15,8,6,4,18,9,7,4,21,10,7,4,22,11,8,5,25,12,9,5,29,13,10,6,32,14,11,6,35,15,12,6,38,16,13,7,41,17,14,7,44,18,15,8,48,19,1924,8797,1544,1806,1387,2661,19900
1366,submission1,Id,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1895,19900,19900
1367,submission1,SalePrice,quick_sort,1471,104,10794,173,197,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,2,8,4,3,3,11,5,4,4,14,6,5,4,17,7,6,5,20,8,7,6,23,9,8,7,26,10,9,8,29,11,9,8,30,12,10,9,33,13,11,10,36,14,12,10,40,15,13,11,44,16,13,11,45,17,14,12,49,18,15,13,53,19,1608,10993,1544,1932,1608,1471,19900
1368,KernelVersionKernelSources,Id,insertion_sort,685,151,486,151,8,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,5331,685,1544,1239,1813,5331,19900
1369,KernelVersionKernelSources,KernelVersionId,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1663,19900,19900
1370,KernelVersionKernelSources,SourceKernelVersionId,merge_sort,1544,130,7549,168,198,0,0,0,0,0,0,1,1,1,1,3,2,2,2,5,3,3,2,8,4,4,3,11,5,4,3,12,6,5,4,15,7,6,5,18,8,7,5,21,9,8,5,24,10,9,6,27,11,10,6,30,12,11,6,33,13,12,6,36,14,13,7,39,15,13,7,40,16,14,8,44,17,15,9,47,18,15,9,48,19,1696,7748,1544,1954,1513,2204,19900
1371,student_data_extended,StudentID,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1895,19900,19900
1372,student_data_extended,GPA,quick_sort,1440,102,9547,177,199,0,0,0,0,1,1,2,1,2,2,4,2,3,3,6,3,3,3,7,4,4,4,9,5,4,4,10,6,5,5,13,7,5,5,14,8,5,5,15,9,5,5,16,10,6,6,20,11,7,7,24,12,8,7,28,13,9,8,32,14,9,8,33,15,10,9,37,16,11,10,41,17,12,10,45,18,13,11,49,19,1579,9746,1544,2080,1676,1440,19900
1373,auto-mpg,mpg,introsort,1300,88,7801,181,190,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,2,2,8,5,3,3,11,6,4,4,14,7,5,4,17,8,6,5,20,9,7,5,23,10,8,5,26,11,9,6,29,12,10,6,33,13,11,7,36,14,11,7,37,15,12,8,41,16,13,8,44,17,14,8,48,18,15,9,52,19,1300,8000,1544,1934,1568,1841,19900
1374,auto-mpg,cylinders,merge_sort,1544,26,7959,127,199,0,0,0,0,0,0,1,1,1,1,3,2,2,1,5,3,2,1,6,4,3,2,9,5,4,2,12,6,4,2,13,7,5,3,16,8,5,3,17,9,6,4,21,10,7,5,24,11,8,5,27,12,9,5,30,13,9,5,31,14,10,6,34,15,11,6,38,16,12,7,41,17,13,7,44,18,13,7,45,19,6865,8158,1544,1569,816,7138,19900
1375,auto-mpg,displacement,introsort,1412,89,11317,179,199,0,0,0,0,0,0,1,1,1,1,3,2,2,1,6,3,2,1,7,4,3,2,10,5,4,2,13,6,4,2,14,7,5,3,17,8,5,3,18,9,6,4,21,10,7,5,24,11,8,5,28,12,9,5,31,13,10,5,35,14,11,6,38,15,12,6,42,16,13,7,46,17,14,8,50,18,14,8,51,19,1412,11516,1544,1949,1575,1713,19900
1376,auto-mpg,weight,merge_sort,1544,109,10868,179,198,0,0,0,0,0,0,1,1,1,1,3,2,2,2,5,3,2,2,6,4,3,3,9,5,4,3,12,6,4,3,13,7,5,4,16,8,5,4,17,9,6,5,21,10,7,6,25,11,8,6,29,12,9,7,33,13,10,7,36,14,11,8,40,15,12,8,43,16,13,9,46,17,14,9,50,18,14,9,51,19,2011,11067,1544,2032,1590,1844,19900
1377,auto-mpg,acceleration,introsort,1368,92,7408,179,183,0,0,0,0,1,1,2,1,1,1,3,2,2,2,6,3,3,3,9,4,3,3,10,5,3,3,11,6,4,4,14,7,5,4,18,8,6,5,21,9,6,5,22,10,6,5,23,11,7,6,27,12,7,6,28,13,8,7,32,14,9,7,36,15,9,7,37,16,10,8,42,17,11,9,46,18,12,10,50,19,1368,7607,1544,2065,1625,1907,19900
1378,auto-mpg,model year,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1339,19900,19900
1379,auto-mpg,origin,timsort,1371,32,4160,160,185,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,2,1,9,5,3,2,12,6,4,2,15,7,5,2,18,8,6,2,21,9,7,2,24,10,7,2,25,11,8,3,29,12,9,4,32,13,10,4,35,14,10,4,36,15,11,5,39,16,12,5,42,17,13,5,46,18,14,6,49,19,10123,4359,1544,1371,439,10396,19900
1380,final_filled_startup_data,state_code,timsort,1494,65,6224,181,198,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,2,8,4,3,2,11,5,4,2,14,6,5,3,17,7,6,3,20,8,7,3,23,9,8,4,26,10,9,4,29,11,9,4,30,12,9,4,31,13,10,5,35,14,11,6,38,15,12,6,41,16,12,6,42,17,13,7,46,18,14,7,50,19,7044,6423,1544,1494,781,7416,19900
1381,final_filled_startup_data,latitude,quick_sort,1450,91,9678,172,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,8,4,3,3,9,5,3,3,10,6,4,4,14,7,5,5,18,8,6,6,21,9,7,7,24,10,8,8,27,11,8,8,28,12,9,9,32,13,10,10,35,14,11,11,39,15,11,11,40,16,12,12,44,17,13,13,48,18,14,13,52,19,1490,9877,1544,1916,1648,1450,19900
1382,final_filled_startup_data,longitude,merge_sort,1544,99,9714,177,199,0,0,0,0,1,1,2,1,1,1,3,2,2,2,6,3,2,2,7,4,3,3,10,5,3,3,11,6,4,4,14,7,5,5,17,8,6,5,20,9,7,5,24,10,8,6,28,11,8,6,29,12,9,7,33,13,10,8,37,14,11,8,41,15,12,9,45,16,12,9,46,17,13,10,50,18,13,10,51,19,1645,9913,1544,2066,1600,1591,19900
1383,final_filled_startup_data,zip_code,timsort,1515,60,4680,68,192,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,1,1,10,7,2,1,14,8,2,1,15,9,2,1,16,10,2,1,17,11,2,1,18,12,2,1,19,13,2,1,20,14,2,1,21,15,2,1,22,16,2,1,23,17,2,1,24,18,3,2,29,19,1531,4879,1544,1515,1720,1565,19900
1384,final_filled_startup_data,id,insertion_sort,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,0,0,14,14,0,0,15,15,0,0,16,16,0,0,17,17,0,0,18,18,0,0,19,19,19809,199,1544,792,1895,19900,19900
1385,final_filled_startup_data,labels,timsort,1294,48,4738,73,198,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,1,1,6,4,1,1,7,5,2,2,10,6,2,2,11,7,2,2,12,8,2,2,13,9,3,3,17,10,3,3,18,11,4,4,22,12,4,4,23,13,4,4,24,14,5,5,28,15,5,5,29,16,5,5,30,17,6,6,34,18,6,6,35,19,10646,4937,1544,1294,529,10828,19900
1386,final_filled_startup_data,founded_at,merge_sort,1544,98,8352,186,199,0,0,0,0,1,1,2,1,1,1,3,2,1,1,4,3,2,2,7,4,2,2,8,5,3,3,11,6,3,3,12,7,3,3,13,8,4,4,17,9,5,5,20,10,6,5,24,11,7,5,28,12,8,6,32,13,9,6,36,14,10,7,40,15,11,7,44,16,12,7,48,17,13,8,52,18,14,9,56,19,1799,8551,1544,1814,1562,2546,19900
1387,final_filled_startup_data,closed_at,timsort,1416,56,5572,75,198,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,1,1,6,4,1,1,7,5,2,2,10,6,2,2,11,7,2,2,12,8,2,2,13,9,3,3,17,10,3,3,18,11,4,4,22,12,4,4,23,13,4,4,24,14,5,5,29,15,5,5,30,16,5,5,31,17,6,6,36,18,6,6,37,19,8460,5771,1544,1416,1188,8758,19900
1388,final_filled_startup_data,first_funding_at,merge_sort,1544,83,7432,189,199,0,0,0,0,1,1,2,1,2,2,4,2,2,2,5,3,3,3,8,4,3,3,9,5,4,4,12,6,4,4,13,7,4,4,14,8,5,5,18,9,6,6,22,10,7,6,26,11,8,6,30,12,9,7,34,13,10,7,38,14,11,7,42,15,12,8,46,16,13,8,49,17,14,9,53,18,15,10,57,19,2580,7631,1544,1803,1397,3220,19900
1389,final_filled_startup_data,last_funding_at,merge_sort,1544,87,7795,180,199,0,0,0,0,0,0,1,1,1,1,3,2,2,1,6,3,2,1,7,4,3,2,10,5,4,2,13,6,5,3,16,7,5,3,17,8,6,4,20,9,7,5,23,10,8,5,26,11,9,5,30,12,10,6,33,13,10,6,34,14,11,7,37,15,12,8,41,16,12,8,42,17,13,9,46,18,14,10,50,19,2367,7994,1544,1811,1440,3036,19900
1390,final_filled_startup_data,age_first_funding_year,merge_sort,1544,94,9789,174,198,0,0,0,0,0,0,1,1,1,1,3,2,2,2,5,3,3,3,7,4,4,3,10,5,4,3,11,6,5,4,14,7,6,5,17,8,6,5,18,9,6,5,19,10,7,6,23,11,8,7,27,12,9,7,31,13,10,8,34,14,11,8,38,15,12,9,42,16,13,10,46,17,13,10,47,18,13,10,48,19,1855,9988,1544,2056,1635,1790,19900
1391,final_filled_startup_data,age_last_funding_year,merge_sort,1544,95,10019,179,198,0,0,0,0,0,0,1,1,1,1,4,2,2,2,6,3,2,2,7,4,3,3,10,5,3,3,11,6,4,4,14,7,5,4,17,8,6,4,21,9,6,4,22,10,7,5,26,11,8,6,29,12,9,6,32,13,10,7,35,14,11,7,39,15,12,8,42,16,13,8,46,17,13,8,47,18,14,9,51,19,1943,10218,1544,2084,1631,1835,19900
1392,final_filled_startup_data,age_first_milestone_year,merge_sort,1544,91,9487,158,195,0,0,0,0,0,0,1,1,1,1,3,2,2,1,6,3,3,2,8,4,4,3,10,5,5,4,12,6,6,4,15,7,7,5,18,8,8,6,21,9,8,6,22,10,9,7,25,11,10,8,28,12,10,8,29,13,10,8,30,14,10,8,31,15,11,9,35,16,12,9,39,17,12,9,40,18,13,10,44,19,2082,9686,1544,1935,1603,2139,19900
1393,final_filled_startup_data,age_last_milestone_year,merge_sort,1544,85,9765,157,194,0,0,0,0,0,0,1,1,1,1,4,2,2,2,6,3,3,2,9,4,4,3,11,5,5,4,13,6,6,4,16,7,7,5,19,8,8,6,22,9,8,6,23,10,9,7,26,11,10,8,29,12,10,8,30,13,10,8,31,14,10,8,32,15,11,9,36,16,12,9,40,17,12,9,41,18,13,10,45,19,1992,9964,1544,1912,1637,2001,19900
1394,final_filled_startup_data,relationships,introsort,1465,96,9594,184,197,0,0,0,0,0,0,1,1,1,1,4,2,2,2,6,3,2,2,7,4,3,3,10,5,4,3,13,6,4,3,14,7,5,4,18,8,6,5,21,9,7,6,24,10,7,6,25,11,8,7,28,12,9,7,32,13,9,7,33,14,10,8,37,15,11,8,41,16,11,8,42,17,12,9,46,18,13,9,50,19,1465,9793,1544,1853,1534,2119,19900
1395,final_filled_startup_data,funding_rounds,merge_sort,1544,69,7471,186,198,0,0,0,0,0,0,1,1,1,1,3,2,2,1,5,3,2,1,6,4,3,2,9,5,4,2,12,6,5,3,15,7,5,3,16,8,6,4,19,9,7,5,22,10,8,5,25,11,9,5,28,12,10,6,31,13,10,6,32,14,11,7,36,15,12,8,39,16,12,8,40,17,13,9,44,18,14,10,48,19,5208,7670,1544,1685,943,5584,19900
1396,final_filled_startup_data,funding_total_usd,quick_sort,1501,106,9624,177,198,0,0,0,0,0,0,1,1,1,1,4,2,1,1,5,3,1,1,6,4,2,2,9,5,3,2,13,6,4,3,16,7,5,3,20,8,6,4,24,9,6,4,25,10,7,5,29,11,8,6,32,12,9,6,36,13,9,6,37,14,10,7,41,15,11,7,45,16,11,7,46,17,12,8,50,18,13,8,54,19,1609,9823,1544,2093,1655,1501,19900
1397,final_filled_startup_data,milestones,merge_sort,1544,74,8353,188,199,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,1,1,6,4,2,2,9,5,3,2,12,6,4,2,15,7,5,2,18,8,6,3,21,9,7,4,24,10,8,4,27,11,9,5,30,12,10,5,33,13,11,6,36,14,12,6,39,15,13,6,42,16,13,6,43,17,14,7,46,18,15,7,50,19,4142,8552,1544,1707,1106,4549,19900
1398,final_filled_startup_data,state_code.1,merge_sort,1544,72,6686,168,191,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,1,1,6,4,2,2,9,5,3,2,12,6,4,3,15,7,5,3,18,8,6,3,21,9,6,3,22,10,7,4,25,11,8,4,29,12,9,4,32,13,10,5,35,14,10,5,36,15,11,6,40,16,12,7,44,17,13,8,47,18,14,8,51,19,6010,6885,1544,1678,774,6304,19900
1399,final_filled_startup_data,is_1,timsort,1386,51,5278,95,198,0,0,0,0,0,0,1,1,1,1,3,2,1,1,4,3,2,2,7,4,2,2,8,5,3,3,11,6,3,3,12,7,3,3,13,8,3,3,14,9,4,4,18,10,4,4,19,11,5,5,23,12,6,5,27,13,6,5,28,14,7,6,32,15,8,6,36,16,9,6,40,17,9,6,41,18,10,7,45,19,9942,5477,1544,1386,518,10124,19900
1400,final_filled_startup_data,is_3,timsort,929,16,1550,169,186,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,7,0,0,8,8,0,0,9,9,0,0,10,10,0,0,11,11,0,0,12,12,0,0,13,13,1,1,17,14,2,1,21,15,3,1,25,16,3,1,26,17,4,2,31,18,5,2,36,19,16460,1749,1544,929,107,16642,19900
1401,final_filled_startup_data,is_2,timsort,978,15,1242,177,191,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,0,0,6,6,1,1,10,7,2,1,14,8,3,1,18,9,4,1,22,10,5,1,26,11,5,1,27,12,6,2,31,13,7,2,35,14,8,2,39,15,9,2,43,16,10,2,47,17,11,2,51,18,11,2,52,19,16958,1441,1544,978,89,17140,19900
1402,final_filled_startup_data,is_4,timsort,890,8,747,172,179,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,1,11,5,4,1,14,6,5,1,17,7,6,1,20,8,7,1,23,9,8,1,26,10,9,1,29,11,10,1,32,12,11,1,35,13,12,1,38,14,13,1,41,15,14,1,44,16,15,1,47,17,16,1,50,18,17,1,53,19,18260,946,1544,890,46,18372,19900
1403,final_filled_startup_data,is_otherstate,timsort,1343,36,3906,134,187,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,1,1,7,5,2,1,10,6,3,1,13,7,4,1,16,8,5,1,19,9,5,1,20,10,6,2,23,11,7,2,26,12,8,2,29,13,9,2,32,14,9,2,33,15,9,2,34,16,10,3,38,17,11,3,42,18,12,3,46,19,11888,4105,1544,1343,321,12070,19900
1404,final_filled_startup_data,1tegory_code,merge_sort,1544,78,8473,169,195,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,1,6,4,2,1,9,5,2,1,10,6,3,2,14,7,4,2,18,8,4,2,19,9,5,3,23,10,6,4,27,11,7,4,31,12,8,4,35,13,9,4,39,14,9,4,40,15,10,5,44,16,11,6,48,17,12,6,52,18,13,7,56,19,3106,8672,1544,1687,1218,3436,19900
1405,final_filled_startup_data,is_software,timsort,1166,31,3599,156,195,0,0,0,0,0,0,1,1,0,0,2,2,1,1,5,3,2,1,8,4,3,1,11,5,4,1,14,6,5,1,17,7,6,1,20,8,7,1,23,9,7,1,24,10,8,2,27,11,9,2,30,12,10,2,33,13,11,2,36,14,12,2,39,15,13,2,42,16,14,2,45,17,15,2,48,18,15,2,49,19,13398,3798,1544,1166,234,13580,19900
1406,final_filled_startup_data,is_web,timsort,1189,29,2693,161,197,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,0,0,5,5,1,1,8,6,1,1,9,7,2,2,13,8,3,2,17,9,4,2,21,10,4,2,22,11,4,2,23,12,4,2,24,13,5,3,28,14,6,3,32,15,7,3,36,16,7,3,37,17,8,4,41,18,9,4,45,19,13724,2892,1544,1189,216,13906,19900
1407,final_filled_startup_data,is_mobile,timsort,1050,17,1760,172,191,0,0,0,0,0,0,1,1,1,1,3,2,2,1,5,3,3,1,7,4,4,1,9,5,5,1,11,6,6,1,13,7,6,1,14,8,7,2,17,9,8,2,20,10,9,2,23,11,10,2,26,12,11,2,29,13,12,2,32,14,13,2,35,15,14,2,38,16,15,2,41,17,16,2,44,18,17,2,47,19,16138,1959,1544,1050,117,16320,19900
1408,final_filled_startup_data,is_enterprise,timsort,951,12,1166,186,198,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,0,0,4,4,1,1,7,5,2,1,10,6,3,1,13,7,4,1,16,8,5,1,19,9,6,1,22,10,7,1,25,11,8,1,28,12,9,1,31,13,10,1,34,14,11,1,37,15,12,1,40,16,13,1,43,17,14,1,46,18,15,1,49,19,17325,1365,1544,951,72,17482,19900
